dirname,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
[,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
odhcp6c,Benign,41352,5.597,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,82,97
ssh,Benign,176520,5.893,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,2,170,185
size,Benign,28983,5.22,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,77,119
cmp,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
rpcd,Benign,45304,5.201,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,7,128,142
strings,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
atmarpd,Benign,32824,5.64,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,67,82
rmmod,Benign,16408,4.602,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,49,62
flock,Benign,20867,5.266,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,75,98
iperf,Benign,73912,5.728,MIPS,EXEC,SYSTEMV,11,2,0,1,1,1,1,3,114,129
massif-mips32-linux,Benign,1749732,6.243,MIPS,EXEC,SYSTEMV,5,2,0,0,0,0,1,0,0,0
echo,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
atm-debug-tools_2.5.2-5_mipsel_mips32_esi,Benign,4120,4.46,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,16,28
atm-debug-tools_2.5.2-5_mipsel_mips32_atmdiag,Benign,4136,4.338,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,12,23
openvpn,Benign,180359,5.915,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,3,121,142
px5g,Benign,12312,4.018,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,5,47,60
atmaddr,Benign,8216,3.048,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,16,28
atm-debug-tools_2.5.2-5_mipsel_mips32_atmsigd,Benign,213880,5.027,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,80,97
6rdcalc,Benign,4120,4.267,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,14,26
alive6,Benign,79688,5.853,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,69,84
valgrind-listener,Benign,8216,4.925,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,28,40
vgdb,Benign,41032,5.599,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,61,73
traceroute,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
killall,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
pppd,Benign,236056,5.83,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,2,139,595
igmpproxy,Benign,28728,5.671,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,45,58
losetup,Benign,74615,5.731,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,127,218
atmsigd,Benign,213880,5.027,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,80,97
pppdump,Benign,42104,5.488,MIPS,EXEC,SYSTEMV,9,2,0,1,1,0,1,2,23,38
head,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
openvpn-openssl_2.4.4-4_mipsel_mips32_openvpn,Benign,409735,6.035,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,5,317,338
wpa_cli,Benign,78312,6.004,MIPS,EXEC,SYSTEMV,9,2,0,1,1,0,1,2,86,101
addpart,Benign,16615,4.797,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,50,69
ebtables-restore,Benign,8216,3.806,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,24,20,36
helgrind-mips32-linux,Benign,1876740,6.28,MIPS,EXEC,SYSTEMV,5,2,0,0,0,0,1,0,0,0
ttcp_atm,Benign,17624,5.558,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,57,73
atm-debug-tools_2.5.2-5_mipsel_mips32_svc_recv,Benign,8216,3.184,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,22,34
atm-debug-tools_2.5.2-5_mipsel_mips32_ilmid,Benign,58328,5.438,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,61,75
systool,Benign,16440,5.496,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,53,68
mktemp,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
nmblookup,Benign,240792,5.589,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,2,139,153
ar,Benign,57891,5.503,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,102,202
rename,Benign,8223,4.184,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,35,45
dmesg_2.29.2-1_mipsel_mips32_dmesg,Benign,50927,5.496,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,124,161
wpad-mini_2016-12-19-ad02e79d-7_mipsel_mips32_hostapd,Benign,616056,5.997,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,5,173,188
iwlist,Benign,49224,5.853,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,2,60,73
tar,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
fsck.f2fs,Benign,102504,6.132,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,4,81,97
openssl,Benign,507967,5.894,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,4,1167,1296
node_query6,Benign,49224,5.684,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,59,72
ugps,Benign,12392,4.668,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,4,59,73
dnsmasq-dhcpv6_2.78-6_mipsel_mips32_dnsmasq,Benign,249032,5.838,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,2,153,170
lldpcli,Benign,82223,5.9,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,77,96
mpcd,Benign,32808,5.453,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,46,60
atm-atmdump_2.5.2-5_mipsel_mips32_atmdump,Benign,8232,3.565,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,20,34
signify,Benign,24600,5.349,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,30,78
debugfs,Benign,204971,5.932,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,7,264,382
atm-debug-tools_2.5.2-5_mipsel_mips32_awrite,Benign,4120,4.052,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,18,29
sfdisk,Benign,95543,5.648,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,6,258,334
udhcpc,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
hwclock,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
wipefs,Benign,24923,5.236,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,4,84,105
tftpd,Benign,12568,4.334,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,43,55
atmdump,Benign,8232,3.565,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,20,34
uclient-fetch,Benign,16424,5.065,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,4,61,76
e2fsck,Benign,319327,5.879,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,6,371,639
jshn,Benign,12328,3.984,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,5,47,68
atm-debug-tools_2.5.2-5_mipsel_mips32_bus,Benign,45256,5.49,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,54,70
expr,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
ppp-multilink_2.4.7-12_mipsel_mips32_pppd,Benign,265048,5.833,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,2,146,645
dropbearconvert,Benign,45080,5.943,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,2,38,52
tcpdump,Benign,826040,6.113,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,3,135,151
valgrind-di-server,Benign,24616,5.571,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,40,52
iputils-ping6_20101006-1_mipsel_mips32_ping6,Benign,28920,5.245,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,66,81
logger_2.29.2-1_mipsel_mips32_logger,Benign,33459,5.508,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,88,122
saaldump,Benign,81752,4.473,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,24,38
binutils_2.27-1_mipsel_mips32_strings,Benign,24903,5.549,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,77,111
flood_router6,Benign,49208,5.676,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,60,74
vi,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
wpa-supplicant-mesh_2016-12-19-ad02e79d-7_mipsel_mips32_wpa_supplicant,Benign,833160,5.936,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,5,382,395
fake_advertise6,Benign,53304,5.523,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,58,72
cat,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
uuidgen,Benign,8223,3.072,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,29,39
reboot,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
kill,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
smbclient,Benign,958008,5.799,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,4,182,201
flood_solicitate6,Benign,49208,5.677,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,59,72
sonetdiag,Benign,8296,3.177,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,14,25
atm-awrite_2.5.2-5_mipsel_mips32_awrite,Benign,4120,4.052,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,18,29
brctl,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
fuzz_ip6,Benign,63416,5.783,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,58,73
atm-debug-tools_2.5.2-5_mipsel_mips32_saaldump,Benign,81752,4.473,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,24,38
setterm,Benign,33119,5.245,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,71,91
xtables-multi,Benign,62680,5.893,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,8,128,154
fragmentation6,Benign,90168,5.84,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,59,74
mkfs.f2fs,Benign,24712,5.62,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,4,54,67
iptables-restore,Benign,62680,5.893,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,8,128,154
soloscli,Benign,8216,3.742,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,15,26
nft,Benign,266664,5.717,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,4,219,235
chown,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
ubus,Benign,12328,4.937,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,6,39,54
thcping6,Benign,61512,5.526,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,63,78
hwclock_2.29.2-1_mipsel_mips32_hwclock,Benign,45623,5.671,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,96,128
arping,Benign,12344,5.159,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,45,60
lsusb,Benign,86056,5.821,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,59,74
implementation6,Benign,98376,5.826,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,59,74
ps,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
fuzz_dhcps6,Benign,59000,5.886,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,59,74
atm-debug-tools_2.5.2-5_mipsel_mips32_mpcd,Benign,32808,5.453,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,46,60
smbd,Benign,1684216,5.808,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,2,279,295
gunzip,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
inverse_lookup6,Benign,49208,5.658,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,57,69
wpa-supplicant_2016-12-19-ad02e79d-7_mipsel_mips32_wpa_supplicant,Benign,698024,5.936,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,3,146,159
uname,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
bspatch,Benign,8216,3.72,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,22,33
dnsmasq_2.78-6_mipsel_mips32_dnsmasq,Benign,203976,5.813,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,2,150,167
lecs,Benign,24632,4.996,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,48,64
ipset,Benign,142392,5.507,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,82,95
sendpees6,Benign,49208,5.441,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,56,68
ss,Benign,70963,5.643,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,2,94,137
less,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
uniq,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
iwcap,Benign,12328,4.373,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,32,47
fsck.ext3,Benign,319327,5.879,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,6,371,639
wpa-supplicant-mini_2016-12-19-ad02e79d-7_mipsel_mips32_wpa_supplicant,Benign,378472,5.925,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,3,138,151
touch,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
ip,Benign,315067,6.011,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,2,121,173
elfedit,Benign,29067,5.643,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,1,47,95
atm-debug-tools_2.5.2-5_mipsel_mips32_zeppelin,Benign,45112,5.797,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,54,67
crond,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
atm-debug-tools_2.5.2-5_mipsel_mips32_les,Benign,53720,5.636,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,57,73
umdns,Benign,33096,5.345,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,6,81,95
atm-debug-tools_2.5.2-5_mipsel_mips32_atmloop,Benign,8216,3.046,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,15,28
chmod,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
randicmp6,Benign,49208,5.619,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,58,71
findfs,Benign,8219,2.9,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,4,25,35
df,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
addr2line,Benign,24919,5.505,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,79,117
resolveip,Benign,4120,4.098,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,13,26
implementation6d,Benign,49208,5.626,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,58,71
swaplabel,Benign,8227,4.715,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,4,44,55
getrandom,Benign,4120,3.901,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,12,24
mount-utils_2.29.2-1_mipsel_mips32_mount,Benign,28715,5.319,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,5,137,150
atm-debug-tools_2.5.2-5_mipsel_mips32_svc_send,Benign,4120,4.748,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,18,30
badblocks,Benign,20731,5.534,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,4,63,73
kexec-tools_2.0.14-rc1-1_mipsel_mips32_kexec,Benign,74488,6.014,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,3,68,84
sendpeesmp6,Benign,49208,5.441,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,56,68
nice,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
fuzz_dhcpc6,Benign,63224,5.694,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,62,77
tracepath6,Benign,12344,4.099,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,34,49
conntrack,Benign,59531,5.114,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,5,114,133
ip-tiny_4.4.0-10-cake-legacy_mipsel_mips32_ip,Benign,220643,5.889,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,2,110,160
dropbearkey,Benign,176520,5.893,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,2,170,185
iputils-traceroute6_20101006-1_mipsel_mips32_traceroute6,Benign,12456,5.204,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,45,60
hexdump,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
ead,Benign,230024,6.119,MIPS,EXEC,SYSTEMV,9,2,0,1,1,0,1,2,112,130
findmnt,Benign,50699,5.292,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,6,163,190
atmtcp,Benign,16472,5.541,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,50,64
md5sum,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
fconfig,Benign,16648,4.847,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,26,39
smbpasswd,Benign,1684216,5.808,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,2,279,295
trace6,Benign,57416,5.706,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,61,76
esi,Benign,4120,4.46,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,16,28
les,Benign,53720,5.636,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,57,73
readlink,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
strip,Benign,223731,5.908,MIPS,EXEC,SYSTEMV,11,2,0,1,1,1,1,3,158,276
chroot,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
hostapd,Benign,1050296,5.98,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,5,182,197
mon,Benign,12312,4.969,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,37,72
rm,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
scriptreplay,Benign,20791,4.716,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,66,85
curl,Benign,94987,5.799,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,6,108,183
omcproxy,Benign,37000,5.241,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,57,70
switch_root,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
atm-debug-tools_2.5.2-5_mipsel_mips32_lecs,Benign,24632,4.996,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,48,64
egrep,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
iw,Benign,91000,5.666,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,3,85,99
dbclient,Benign,176520,5.893,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,2,170,185
sync,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
seq,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
crontab,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
fsck.ext4,Benign,319327,5.879,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,6,371,639
namei,Benign,20787,5.344,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,66,91
fake_mld6,Benign,49208,5.707,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,59,71
xfs_repair,Benign,508648,6.043,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,115,130
fgrep,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
clear,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
mount.fuse,Benign,8216,3.733,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,21,32
traceroute6,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
px5g-standalone_6_mipsel_mips32_px5g,Benign,102424,6.003,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,2,28,41
wpad-mini_2016-12-19-ad02e79d-7_mipsel_mips32_wpad,Benign,616056,5.997,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,5,173,188
scp,Benign,176520,5.893,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,2,170,185
gprof,Benign,112107,5.96,MIPS,EXEC,SYSTEMV,11,2,0,1,1,1,1,3,74,221
modprobe,Benign,16408,4.602,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,49,62
parasite6,Benign,53320,5.759,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,63,77
uhttpd,Benign,45480,5.712,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,6,115,128
mdns,Benign,33096,5.24,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,6,79,93
mount-utils_2.29.2-1_mipsel_mips32_umount,Benign,20523,5.042,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,5,104,117
fw3,Benign,98680,5.762,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,11,158,185
wpad,Benign,1050296,5.98,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,5,182,197
mkfs.ext3,Benign,147271,5.878,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,6,237,346
wpad-mesh_2016-12-19-ad02e79d-7_mipsel_mips32_wpa_supplicant,Benign,1025688,5.976,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,7,425,440
[[,Benign,451896,5.966,MIPS,EXEC,SYSTEMV,8,2,0,1,1,0,1,2,314,334
insmod,Benign,16408,4.602,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,49,62
luac,Benign,12363,4.793,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,29,47
rsmurf6,Benign,49208,5.548,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,57,69
ndpexhaust6,Benign,49208,5.611,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,3,60,73
dumpe2fs,Benign,48031,5.481,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,6,117,147
f2fstat,Benign,8440,4.404,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,27,40
fibmap.f2fs,Benign,8216,3.465,MIPS,EXEC,SYSTEMV,10,2,0,1,1,1,1,2,20,32
openvpn-mbedtls_2.4.4-4_mipsel_mips32_openvpn,Benign,397447,6.042,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,6,226,247
jsonfilter,Benign,20600,4.911,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,4,49,63
e2freefrag,Benign,8335,4.726,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,4,31,41
kexec,Benign,74488,6.014,MIPS,EXEC,SYSTEMV,9,2,0,1,1,1,1,3,68,84
930acf8cd72e3f5edfe5eee163e0e701708167bd72e20a5a1641648cf2078579.elf,Malware,113916,5.628,MIPS,DYN,SYSTEMV,6,2,1,0,1,0,1,0,0,166
c0e572bb278fb7f035665a52ef03ddee2d482b6b29573fad1697c8b66355b7c3.elf,Malware,181852,5.052,MIPS,EXEC,SYSTEMV,3,2,1,0,0,0,1,0,0,0
b1d57fd6bcd109a99d5023d76767aa6fdb520138e4eaad2a9a48afb3b6fb98b6.elf,Malware,136800,7.811,MIPS,EXEC,SYSTEMV,2,2,0,0,0,0,0,0,0,0
9117ed1aedcf1af415fd096959d17eb386e870429621148fcfe758c9dd48c5ed.elf,Malware,20772,6.597,SH,EXEC,SYSTEMV,3,2,1,0,0,0,1,0,0,0
0f3b6cea0bf1a53f233565ef14577676c69bf5fee82ceca029e1287670fe4ff7.elf,Malware,125138,6.018,ARM,EXEC,ARM,3,2,1,0,0,0,1,0,0,0
58fbacdd6055f8f1672d64ec83dba0b46efd2acf4da846cf7fed28fd15042f96.elf,Malware,141288,5.241,X86_64,EXEC,SYSTEMV,3,2,0,0,0,0,1,0,0,0
22ea54360f7b59f926660f70b05b11f6b00bc1519b5114df06176d0c53003e24.elf,Malware,135784,7.815,MIPS,EXEC,SYSTEMV,2,2,0,0,0,0,0,0,0,0
76847058eeedd24ced98caf9803b6f5eb68ce7476b89d05c54c630fe60c65c8a.elf,Malware,113591,5.171,MIPS,EXEC,SYSTEMV,4,2,1,0,0,0,1,0,4,0
bf113dd0b032f4abd156a6fc9af4928463b3882e554eb1fea5b4df5885b58213.elf,Malware,93804,6.054,ARM,EXEC,ARM,6,2,1,1,1,0,1,2,8,93
cb5c5d9258952910faaba3f81e0860b6f717fde8bba543c3aa2f80655e17e87b.elf,Malware,199736,6.152,MIPS,EXEC,SYSTEMV,2,2,0,0,0,0,0,0,0,0
79c7c57600290bf10ec9cf82891b03750e49161e7d662a51e8167d93f99e4a04.elf,Malware,25612,7.99,MIPS,EXEC,SYSTEMV,2,2,0,0,0,0,0,0,0,0
f60a839b4bce2e10008b55d7913afc3fbeb37093cdea6dfa6e0e3e6af5af0ea4.elf,Malware,37476,7.993,MIPS,EXEC,SYSTEMV,2,2,0,0,0,0,0,0,0,0
fd452d2cfed222a167131237b4060cba8313faec887a4747682671baa0ee3ca3.elf,Malware,79608,6.032,PPC,EXEC,SYSTEMV,3,2,0,0,0,0,1,0,0,0
